staker,lp,stt,ste,faction
terra10dr0g...w3jv,35.758735,0,44.69841875,lunatics
terra10dqal...96p6,4.331706,0,5.4146325,lunatics
terra10vlp0...h7pf,200,0,250,lunatics
terra10vcgx...k05w,1,0,1.25,lunatics
terra10v52k...daqc,2.189681,1.089421,3.82652225,lunatics
terra10vntf...jdm6,415.855725,5.424067,525.24372325,lunatics
terra10v0pa...etr2,209.557984,0,261.94748,lunatics
terra10v2hj...jfz8,0.201461,0.0001,0.25192625,lunatics
terra10v8k0...fe4p,2.049652,1,3.562065,lunatics
terra10vx0x...sx08,0.190456,0.999821,1.2378909999999999,lunatics
terra10vy4a...gw4s,105.188303,49.180372,180.66575075,lunatics
terra10t38s...vyrj,2.231514,1,3.7893925000000004,lunatics
terra10tw53...y5ga,0.317307,0.2,0.5966337500000001,lunatics
terra10t2ze...mpks,122.126336,0,152.65792,lunatics
terra10tgjs...t8yl,4.198817,0,5.24852125,lunatics
terra102ly9...fsph,0.1,3.046048,3.171048,lunatics
terra102ws2...4neh,2.112392,40,42.64049,lunatics
terra102yna...3264,200,17.780509,267.780509,lunatics
terra102zlu...36ah,0.219781,0.1,0.37472625000000004,lunatics
terra10fcle...efez,140.445128,0.000385,175.55679500000002,lunatics
terra10fh4y...942p,1292.523593,0,1615.6544912499999,lunatics
terra10fn40...fhvt,0.57853,0.201639,0.9248014999999999,lunatics
terra10fjzw...ypn8,2.42,97.648703,100.673703,lunatics
terra10fvq7...g2fz,2.875435,27.062628,30.65692175,lunatics
terra10gc3g...47jn,0.426391,0.101209,0.63419775,lunatics
terra10gkcs...zyr6,424.700115,18.683096,549.55823975,lunatics
terra10g464...0dxf,1.110007,0,1.3875087499999998,lunatics
terra10g49s...aldc,38.443094,2.596581,50.6504485,lunatics
terra10gj2k...f5d7,0.282199,0.157253,0.5100017499999999,lunatics
terra10gj99...sm8h,163.231625,0,204.03953125,lunatics
terra10gstl...8g2c,29.482521,0,36.853151249999996,lunatics
terra10g2my...zcsq,4890.700124,0.001,6113.376155,lunatics
terra10gyad...3t2s,201.60764,20,272.00955,lunatics
terra108lcf...lcz6,2.301233,1,3.87654125,lunatics
terra108eg8...z6eu,37.364774,0,46.7059675,lunatics
terra108k8z...6348,0.01582,280.399788,280.419563,lunatics
terra108j2j...glzq,22.63639,6.392464,34.6879515,lunatics
terra108sfm...tw3a,38.583268,20.251763,68.480848,lunatics
terra108v94...jgek,0.431881,1,1.53985125,lunatics
terra108t05...avaf,0.146083,9.923954,10.10655775,lunatics
terra1088g5...6sqd,160.705315,70.568822,271.45046575000003,lunatics
terra108y8w...3pxw,78.88,0,98.6,lunatics
terra10xlhu...xw00,11.723786,45,59.6547325,lunatics
terra10xaml...q6qp,8.875133,0,11.09391625,lunatics
terra10xkch...n5ln,162.534758,3.293502,206.4619495,lunatics
terra10xkx8...hwh3,1547.975415,27.938403,1962.9076717500002,lunatics
terra10x43x...jcft,0.88,0.1,1.2000000000000002,lunatics
terra10xt0y...jfac,0.201426,0,0.2517825,lunatics
terra10xtdn...p373,1.182771,0.364031,1.84249475,lunatics
terra10x26z...a73u,2.013498,0.193718,2.7105905,lunatics
terra10xftl...6kj0,0.5073,0.1,0.7341249999999999,lunatics
terra10xfx8...kaff,1.020658,1,2.2758225000000003,lunatics
terra109u4t...z26x,5.626752,100.028564,107.062004,lunatics
terra109mjl...ukra,22.900195,12.028131,40.65337475,lunatics
terra1096al...wtar,27.209588,0,34.011985,lunatics
terra1096wp...7uw9,2.013039,0.174308,2.6906067499999997,lunatics
terra109e4d...5q64,23.627814,0,29.5347675,lunatics
terra109cj7...8nhg,60.75551,251.472683,327.4170705,lunatics
terra10937g...5pdv,0.000422,0.001,0.0015275,lunatics
terra10932f...37w0,0.000002,0.000001,0.0000034999999999999995,lunatics
terra109yss...hew5,29.427493,315.086162,351.87052825,lunatics
terra109rxr...4c2w,1.024707,0.032593,1.3134767500000002,lunatics
terra10yurw...vtvc,81.068585,18.492798,119.82852925,lunatics
terra10yczf...la8w,2437.069562,0,3046.3369525000003,lunatics
terra10y457...8yw9,0.961762,0,1.2022025,lunatics
terra10ynzp...90y2,2.19585,10,12.7448125,lunatics
terra10ytk6...qq5h,0.976474,0.03,1.2505925,lunatics
terra10yxtm...m3s5,6.765497,0,8.456871249999999,lunatics
terra10reld...2vyx,2.176144,1,3.72018,lunatics
terra10resq...n5gm,0.089293,0,0.11161625,lunatics
terra10r0mn...dszm,8.665213,5,15.83151625,lunatics
terra10rtml...zfgd,2.195079,1.831168,4.57501675,lunatics
terra10rfgc...2l5j,143.564333,74.900825,254.35624125,lunatics
terra10ry20...ga5f,12.254934,15.876871,31.195538499999998,lunatics
terra10rqet...xwyd,0.906614,0.1,1.2332675000000002,lunatics
terra10z7gh...3y7d,21.262868,0.580343,27.158928,lunatics
terra10zaw9...7l7u,29.354073,2.021972,38.71456325,lunatics
terra10zdhg...j9u5,46.325469,10.505779,68.41261525,lunatics
terra10zt8j...7nuv,3353.117925,716.680207,4908.0776132500005,lunatics
terra10zf5k...ww4n,0.412569,0.1,0.61571125,lunatics
terra10zzxf...p8cf,1.602293,50,52.00286625,lunatics
terra10zqnl...9ztl,55.336183,0,69.17022874999999,lunatics
terra10pa0q...uygs,2.280356,0.642698,3.493143,lunatics
terra10psj6...rtnk,254.181771,0,317.72721375,lunatics
terra10pwer...zxn3,20.86653,0,26.0831625,lunatics
terra10p2fg...gene,21.083026,116.535614,142.8893965,lunatics
terra10pzta...9jz2,0.519675,0.021494,0.67108775,lunatics
terra10qu8g...6pnl,0.201776,0.2,0.45222,lunatics
terra10qn88...9tff,0.211904,8.93,9.19488,lunatics
terra10qd8u...hef5,2420.219372,0,3025.274215,lunatics
terra10qg4z...tluc,4.963015,109.201127,115.40489575,lunatics
terra10qgs8...fltq,0.387419,0.01,0.49427375,lunatics
terra10qgf6...9gp2,234.72103,4.533302,297.9345895,lunatics
terra10q93w...xptz,0.484157,0,0.60519625,lunatics
terra10qz0y...kakh,199.3733,0,249.216625,lunatics
terra1wl78k...k7p7,10.698994,109.410879,122.7846215,lunatics
terra1wluwt...06zs,2.074424,251.000204,253.593234,lunatics
terra1wl6ha...tg22,9.59039,0.000001,11.987988499999998,lunatics
terra1wlh94...umqy,53.240383,1,67.55047875,lunatics
terra1wl546...c7ue,301.350667,44.257439,420.94577274999995,lunatics
terra1wl5pw...5cjq,0.045763,0.09,0.14720375,lunatics
terra1wlnpq...73ly,2405.501451,0,3006.87681375,lunatics
terra1wld2q...dml8,105.795849,45.655092,177.89990325,lunatics
terra1wlqr5...dq28,0.006205,269.429592,269.43734825,lunatics
terra1w7kuy...ts02,240.161426,0.01,300.2117825,lunatics
terra1w7kda...0cwv,0.213948,0.1,0.36743499999999996,lunatics
terra1w7vpx...lkru,0.000002,0.000001,0.0000034999999999999995,lunatics
terra1w79yw...tmkr,0.392529,0,0.49066125000000005,lunatics
terra1wa6nd...7d52,301.171664,83.551283,460.015863,lunatics
terra1wa6sa...jzjk,0.226497,0.1,0.38312124999999997,lunatics
terra1wacj8...rz6n,1.214763,0.997175,2.51562875,lunatics
terra1wa3pz...7xpn,2716.675036,56.712027,3452.5558220000003,lunatics
terra1wa2cd...scug,0.017611,0,0.022013750000000002,lunatics
terra1wa89s...xa8y,26.459874,505,538.0748425,lunatics
terra1wax7n...83je,3535.360203,5,4424.20025375,lunatics
terra1waxtk...jhzl,1.64,0.1,2.15,lunatics
terra1wa96c...3uh6,0.529411,0.25,0.91176375,lunatics
terra1waypl...3fw0,10.774581,17.800786,31.269012249999996,lunatics
terra1wuhu0...ymyr,0.399793,0,0.49974125,lunatics
terra1wukkh...2n22,0.217076,0.081101,0.35244600000000004,lunatics
terra1wunge...hq67,1.844057,1,3.30507125,lunatics
terra1wuyhs...hmes,184.135408,17.593862,247.763122,lunatics
terra1wmujl...mkr3,18.185158,50.290202,73.0216495,lunatics
terra1wmdnv...p9lm,4.69084,0,5.86355,lunatics
terra1wmvk4...24yv,2.085417,250.707976,253.31474725,lunatics
terra1wmttg...q5qp,23752.2966,0,29690.370750000002,lunatics
terra1wmt9r...0gtw,1.899448,0.2,2.57431,lunatics
terra1wmfkw...8zl2,16.073839,14.098025,34.19032375,lunatics
terra1w6le2...ujtj,4.624401,0,5.7805012499999995,lunatics
terra1w677c...39n7,5.418489,0.01,6.78311125,lunatics
terra1w67sa...mg2k,4501.902664,179.012288,5806.390618,lunatics
terra1w6vkm...xgzk,189.749547,38.885798,276.07273175,lunatics
terra1w6vql...yp6p,1.864908,1.978284,4.309419,lunatics
terra1w6fjj...m3nt,4.483666,73.175797,78.78037950000001,lunatics
terra1w6fvn...l0n3,55.319018,0,69.1487725,lunatics
terra1welzk...rn7u,4.212934,1,6.2661675,lunatics
terra1we732...zqa4,7.293094,10.026327,19.142694499999998,lunatics
terra1wem2f...9gnr,70.47328,0,88.0916,lunatics
terra1we6xn...6p0p,110.838216,96.655292,235.20306200000002,lunatics
terra1we4e8...kh4r,1.168874,0.23,1.6910924999999999,lunatics
terra1we55e...26e5,2.106401,257.980275,260.61327625,lunatics
terra1wen75...ahh7,1,1,2.25,lunatics
terra1we0w0...7g3h,2458.670242,0,3073.3378025,lunatics
terra1wef7f...zv4z,152.546808,155,345.68351,lunatics
terra1wef5h...nxkg,2.357025,1.106103,4.05238425,lunatics
terra1wepn5...wkzg,0.087828,0.01,0.119785,lunatics
terra1wepqm...ad0a,2578.328073,1,3223.9100912500003,lunatics
terra1wcmsr...2zgj,85.467957,34,140.83494625,lunatics
terra1wchph...92vv,925.933174,140.574421,1297.9908885,lunatics
terra1wckud...pw5g,271.57,0,339.4625,lunatics
terra1whadn...l6na,2686.217909,3.554626,3361.32701225,lunatics
terra1wh4a9...vrvt,0.431331,0.4,0.9391637500000001,lunatics
terra1wh3lf...2kjt,1.888771,1.000017,3.3609807499999995,lunatics
terra1whsx4...f9uj,2.170386,1,3.7129825000000003,lunatics
terra1wh2uj...c5j8,0.226717,0.4,0.68339625,lunatics
terra1wklmr...6j4v,68.203469,31,116.25433625,lunatics
terra1wk7vm...r0hu,0.432923,3.785114,4.32626775,lunatics
terra1wk7gs...0hv9,483.218038,93.501446,697.5239935,lunatics
terra1wkuh5...ya6y,0.000002,0.000001,0.0000034999999999999995,lunatics
terra1wk6fc...2cn9,1357.59512,0,1696.9939,lunatics
terra1wknee...dpdx,52.9998,0,66.24975,lunatics
terra1wknw5...0zmc,2.273125,0.171437,3.01284325,lunatics
terra1wkvpd...ruuf,297.512689,101.400268,473.29112925000004,lunatics
terra1wktau...3cgd,1.50104,0.005,1.8812999999999998,lunatics
terra1wktv4...53mc,13.119267,0,16.399083750000003,lunatics
terra1wk2mh...js0h,1,1,2.25,lunatics
terra1wkp75...jz55,31.805674,14.944277,54.7013695,lunatics
terra1w477y...0j3v,0.114558,25.193086,25.3362835,lunatics
terra1w467t...drn2,1.078709,46,47.34838625,lunatics
terra1w48s0...zmt9,0.535242,0.001,0.6700525,lunatics
terra1w4z35...uuxx,61.668346,0,77.0854325,lunatics
terra1w5ers...qfqm,1.095418,0.001996,1.3712685000000002,lunatics
terra1w5srn...v89q,2536.785501,0,3170.98187625,lunatics
terra1w58cx...6yfl,0.455124,0.499909,1.068814,lunatics
terra1wn7vn...gz00,46.237742,55,112.7971775,lunatics
terra1wn9pu...mzwa,40.95287,30,81.1910875,lunatics
terra1wnqu9...lpzn,0.975828,5,6.219785,lunatics
terra1wjmyd...kkl6,42.870345,536.309667,589.89759825,lunatics
terra1wjjfr...sp9w,0.451416,0.194491,0.7587609999999999,lunatics
terra1wjs8t...gy54,0.020299,0.005,0.03037375,lunatics
terra1wjpxx...wdhu,7.942226,0,9.9277825,lunatics
terra1w3lp9...r64f,2.506919,253.415224,256.54887275,lunatics
terra1w3u0p...n2ln,0.035081,0.03,0.07385125000000001,lunatics
terra1w3m8e...p3g4,0.216104,0,0.27013,lunatics
terra1w36en...up3r,99989.006577,100,125086.25822125,lunatics
terra1w3ejs...95ke,2.659017,1,4.32377125,lunatics
terra1w3cr3...ddme,717.472027,0,896.84003375,lunatics
terra1w35gw...hdf2,2.196379,1,3.74547375,lunatics
terra1w3s87...en57,23.53675,10.65382,40.074757500000004,lunatics
terra1w3dk8...nt9y,0.00001,0.0001,0.00011250000000000001,lunatics
terra1w3t5d...sqpq,51.954085,20.220848,85.16345425,lunatics
terra1w3f4f...w5fs,0.649541,0.080013,0.8919392500000001,lunatics
terra1w3f2y...efyk,33.537547,0,41.92193375000001,lunatics
terra1w3z6j...8cc2,0.29908,0,0.37385,lunatics
terra1ws6uy...fjtw,2404.813066,0,3006.0163325000003,lunatics
terra1wshlc...a4n5,0.503511,0.102129,0.7315177500000001,lunatics
terra1wsh9e...tp4s,62.016237,10,87.52029625,lunatics
terra1wskax...0qes,40.74054,1,51.925675000000005,lunatics
terra1ws4w8...grvw,2545.423489,70.522828,3252.30218925,lunatics
terra1ws22h...rwlf,181.58017,253.576588,480.5518005,lunatics
terra1ws993...eers,1,1.07019,2.32019,lunatics
terra1w0792...el5q,4.472246,0,5.5903075,lunatics
terra1w0ukc...8afh,0.24223,0.983603,1.2863905,lunatics
terra1w06hp...jnj3,0.405123,0.019416,0.52581975,lunatics
terra1w0h2h...scva,1585.807058,11.24488,1993.5037025000001,lunatics
terra1w0xrl...faye,0.199794,0.010001,0.2597435,lunatics
terra1ww6z2...kwn3,2400.248978,2649.249831,5649.5610535,lunatics
terra1ww2n2...e3qu,12.391204,3003.177084,3018.666089,lunatics
terra1wdwd2...dlml,39.917152,18.184174,68.080614,lunatics
terra1wdvnx...e0wn,320.818401,11.029661,412.05266224999997,lunatics
terra1wvlpl...ghr4,0.5,25,25.625,lunatics
terra1wv30m...lxqq,1.006405,5.00913,6.26713625,lunatics
terra1wv3tg...pyzk,65.961051,16.369722,98.82103575,lunatics
terra1wvddq...utm4,0.000002,0.000001,0.0000034999999999999995,lunatics
terra1wv2e4...ffmf,553.490041,0,691.86255125,lunatics
terra1wvf24...0442,4.187933,107.783654,113.01857025,lunatics
terra1wvxnw...r0gw,2599.035965,0,3248.79495625,lunatics
terra1wvqxp...u6q7,1.91181,1,3.3897625,lunatics
terra1wtamm...45se,2.194068,0,2.742585,lunatics
terra1wtcx9...8ute,2.028916,0.1,2.6361450000000004,lunatics
terra1wtdlj...vjpc,0.215216,0.004,0.27302,lunatics
terra1wtpe9...k3tc,0.501255,0.1,0.72656875,lunatics
terra1w2aqx...9kzk,412.205086,0,515.2563575,lunatics
terra1w2ufp...h88s,0.28819,0.197427,0.5576645,lunatics
terra1w2m39...f0wf,48.459302,45.259637,105.8337645,lunatics
terra1w2emv...7tc8,0.499176,0,0.62397,lunatics
terra1w238g...mdlj,20.022522,1,26.028152499999997,lunatics
terra1w2vjr...vqyn,600.477655,0,750.5970687500001,lunatics
terra1w22wk...eq2q,0.103933,0,0.12991625,lunatics
terra1w2f6c...0zrl,28.044261,0,35.05532625,lunatics
terra1w28fy...hklw,12.571697,42.833175,58.54779625,lunatics
terra1w2zgt...axxv,1183.858111,956.541639,2436.36427775,lunatics
terra1wfudd...uwuz,0.501026,3008.595702,3009.2219845,lunatics
terra1wfupg...tm96,0.417459,0,0.52182375,lunatics
terra1wfkx4...t5af,35.284426,101.934525,146.0400575,lunatics
terra1wfjly...twts,2.225706,0.2,2.9821325000000005,lunatics
terra1wf3w6...30hr,1.988319,74,76.48539875,lunatics
terra1wfgkm...tt6v,0.005,0,0.00625,lunatics
terra1wfpwl...90ah,1.952639,48.220262,50.66106075,lunatics
terra1wgulv...t2sk,19660.076475,0,24575.095593750004,lunatics
terra1wgu49...s07h,0.878463,4.6,5.69807875,lunatics
terra1wgk63...7f0x,0.208751,0,0.26093875,lunatics
terra1wgnr8...lvk4,0.421388,0.1,0.6267349999999999,MANY_FACTIONS
terra1wg0c4...857w,159.652303,38.15016,237.71553874999998,lunatics
terra1wgtwd...fnkm,85.131704,525,631.41463,lunatics
terra1wg85y...fmu3,0.776792,259.185257,260.15624699999995,lunatics
terra1w8um8...5e7v,2,40,42.5,lunatics
terra1w8uq3...4qtc,2.114418,49,51.6430225,lunatics
terra1w8eaz...qwuh,1.947285,0.344179,2.77828525,lunatics
terra1w85v0...saz2,0.045485,10.360413,10.417269249999999,lunatics
terra1w8sku...vjyr,87.837322,38.97609,148.7727425,lunatics
terra1w8gq4...zge8,227.481103,0,284.35137875,lunatics
terra1w8p62...psma,393.02716,0,491.28395,lunatics
terra1wxl7r...txeq,55.317918,0,69.1473975,lunatics
terra1wxjm6...8dpf,6542.740214,1000,9178.4252675,lunatics
terra1wxsnm...4axy,6.784664,0.009757,8.490587000000001,lunatics
terra1wxte9...0nt2,0.567558,0,0.7094475,lunatics
terra1wxrux...ug34,6.611364,1,9.264205,lunatics
terra1w9a6a...y8sg,0.407092,5300.821183,5301.330048,lunatics
terra1w9cdx...qjca,4.022881,121.128977,126.15757825,lunatics
terra1w9nav...0czc,1.942513,0.545791,2.97393225,lunatics
terra1w9ncg...7ju4,1.162775,0,1.4534687499999999,lunatics
terra1w9vvm...mw7e,0.774078,0,0.9675975000000001,lunatics
terra1wyckr...f75u,9.575102,0,11.9688775,lunatics
terra1wyhlx...4n97,544.907497,16.139279,697.2736502500001,lunatics
terra1wyhqz...dm6h,0.776914,0,0.9711425,lunatics
terra1wykpu...0ank,11.067206,0,13.8340075,lunatics
terra1wywn3...qz4d,8.116756,75,85.145945,lunatics
terra1wydhs...xqpc,3.863287,0,4.8291087500000005,lunatics
terra1wyv32...y2zu,44.315991,0.98419,56.379178749999994,lunatics
terra1wyyr2...7xy2,0.060503,0.001,0.07662875,lunatics
terra1wyqth...x5ud,136.33039,42.906336,213.3193235,lunatics
terra1wrmnj...vzwy,0.526652,26,26.658315,lunatics
terra1wr59z...5856,0.918645,0.1002,1.2485062500000002,lunatics
terra1wrx83...krey,0.588525,0.039361,0.7750172499999999,lunatics
terra1wrr4k...4fs8,0.045249,51.198031,51.25459225,lunatics
terra1wz7ps...35yy,671.264218,250,1089.0802725,lunatics
terra1wz7qc...wyjn,68.106024,62.79126,147.92379,lunatics
terra1wzunc...q2zs,53.789275,2.34983,69.58642375,lunatics
terra1wzna8...ct50,0.002159,0.0001,0.0027987499999999996,lunatics
terra1wzsh3...zcc8,64,0,80,lunatics
terra1wzfej...2h08,373.869354,0,467.33669249999997,lunatics
terra1wzpxw...q38j,2441.480955,0,3051.8511937499998,lunatics
terra1wpl7x...eaz7,0.193816,75.01,75.25227000000001,lunatics
terra1wplt3...ql6s,2.152299,0,2.69037375,lunatics
terra1wp78f...wrra,1.759507,0.964518,3.16390175,lunatics
terra1wpmug...53nc,0.431883,0,0.53985375,lunatics
terra1wphq2...hxxz,2.161264,1,3.70158,lunatics
terra1wp523...4mwr,395.479617,0,494.34952125,lunatics
terra1wpnp6...9zcm,1.975342,60,62.4691775,lunatics
terra1wpwr7...r2cw,163.901584,0,204.87698,lunatics
terra1wqlwu...kmhr,665.270719,0,831.58839875,lunatics
terra1wq666...tdyr,10.119229,0,12.649036250000002,lunatics
terra1wq6se...arkt,2.129348,28,30.661685,lunatics
terra1wqc89...hcus,2.194299,1.007381,3.7502547500000003,lunatics
terra1wqhg8...4qpf,28.035764,1,36.044705,lunatics
terra1wqt8l...wz4a,2.21212,0,2.76515,lunatics
terra1wq2y6...88cy,0.000431,0.01,0.01053875,lunatics
terra1dll9g...a9ev,74.537435,19.238549,112.41034275000001,lunatics
terra1dluey...jpvp,0.558126,1.1,1.7976575000000001,lunatics
terra1dlnfh...d5c5,7.74693,0,9.6836625,lunatics
terra1dlfu8...na5a,0.123873,0.016947,0.17178824999999998,lunatics
terra1d7e4a...htj7,0.737597,0.79,1.7119962499999999,lunatics
terra1d75tc...d9wz,25.220086,0.448608,31.973715499999997,lunatics
terra1d7rhx...4d6c,0.1,0.012405,0.137405,lunatics
terra1daags...xjx7,0.13119,14.001,14.164987499999999,lunatics
terra1da39t...vu20,93.886966,101.820567,219.17927450000002,lunatics
terra1da2fw...cnxy,0.42947,0.008179,0.5450165000000001,lunatics
terra1dagvk...try2,66.108437,7.585944,90.22149024999999,lunatics
terra1dagpy...qmur,0.207536,0.1,0.35941999999999996,lunatics
terra1dax8w...s4n2,1.095131,0,1.3689137500000002,lunatics
terra1da9k2...f4w4,3.31163,1,5.1395375,lunatics
terra1dayw3...t58m,452.78488,0,565.9811,lunatics
terra1duke9...ey6g,276.389991,57.661759,403.14924775000003,lunatics
terra1dukdz...was5,1098.408291,0,1373.01036375,lunatics
terra1dukt0...78u9,0.18,0.01,0.235,lunatics
terra1durdl...cnnk,0.404001,0,0.50500125,lunatics
terra1dmlcx...tj34,0.998443,0.1,1.34805375,lunatics
terra1dmlwj...vfcn,349.295234,0,436.6190425,lunatics
terra1dm7mk...eenz,56.729022,50,120.9112775,lunatics
terra1dmm7w...xfu9,4.417619,0,5.522023750000001,lunatics
terra1dm6ta...tx9g,2.031511,3,5.5393887500000005,lunatics
terra1dmwpd...6k69,80.007451,3,103.00931375,lunatics
terra1dmd0p...52cp,4414.189721,500,6017.737151249999,lunatics
terra1dmyyj...ulta,0.892128,0.240737,1.355897,lunatics
terra1d6lpl...dg5g,28.765951,0,35.95743875,lunatics
terra1d6uew...dkz7,0.049757,0.1,0.16219625000000001,lunatics
terra1d6hdl...62q7,22.190571,39.196348,66.93456175,lunatics
terra1d635r...fyzd,0.020039,0.020543,0.04559175,lunatics
terra1d60v6...fzs2,43.679935,0.5,55.09991875,lunatics
terra1d6w2k...0zsc,0.402354,0.5,1.0029425,lunatics
terra1d69gs...qrc8,0.502496,0.5,1.12812,lunatics
terra1deexs...zluf,0.001911,0.1,0.10238875,lunatics
terra1dek06...eg5w,0.345178,1,1.4314725,lunatics
terra1de5yv...v53p,0.000002,0.000001,0.0000034999999999999995,lunatics
terra1denr2...xsp8,2752.155853,0,3440.1948162500003,lunatics
terra1dedcw...k4hy,571.224528,109.605931,823.636591,lunatics
terra1det5e...r5j4,46.327298,0,57.909122499999995,lunatics
terra1dex74...0qes,11056.520696,0,13820.65087,lunatics
terra1dexuj...8pl2,2357.495769,10,2956.8697112500004,lunatics
terra1deyxu...x8nc,286.476761,0,358.09595125,lunatics
terra1dc7m8...l324,0.448726,0.019745,0.5806525,lunatics
terra1dcmm3...vgyy,22,30,57.5,lunatics
terra1dce5r...ed7e,2406.241113,1,3008.80139125,lunatics
terra1dc5s7...vvpk,0.447588,73.001,73.560485,lunatics
terra1dcwl0...8jht,0.433246,2,2.5415575,lunatics
terra1dcdk3...wle2,0.216706,0.1,0.3708825,lunatics
terra1dctma...t0pf,0.959859,2.5,3.69982375,lunatics
terra1dctvp...nldr,0.360346,0,0.4504325,lunatics
terra1dctt2...nz2d,28.395872,1.877028,37.371868000000006,lunatics
terra1dc27q...etff,49.867447,1.573725,63.90803375,lunatics
terra1dcxa0...5nnh,197.571927,114.477779,361.44268775,lunatics
terra1dcxs4...g85r,1.999546,420.927207,423.4266395,lunatics
terra1dcrjg...9d7l,0.083069,0.158876,0.26271225,lunatics
terra1dha02...xzyd,320.393294,1,401.4916175,lunatics
terra1dhcj4...eduw,2400.788722,0,3000.9859024999996,lunatics
terra1dhhtc...vagk,10782.287603,0,13477.859503750002,lunatics
terra1dhhx7...t8pg,0.041103,0.195778,0.24715675,lunatics
terra1dka6s...xr5p,2.03697,0.232478,2.7786905,lunatics
terra1dk5nv...0jl5,3.858069,0,4.82258625,lunatics
terra1dk5x8...2s65,0.108244,0.01,0.14530500000000002,lunatics
terra1dksu2...chq3,14.192961,3.764588,21.50578925,lunatics
terra1dks8p...gy9l,204.859699,1.270447,257.34507075,lunatics
terra1dk29m...f2nw,8.835445,3.874546,14.91885225,lunatics
terra1dk97x...uxn6,1.084271,0,1.35533875,lunatics
terra1dkzyh...nrvx,13.796257,5.264576,22.50989725,lunatics
terra1d4lmf...9d6y,131.182277,0,163.97784625,lunatics
terra1d4lc8...dyqa,2975.074992,0,3718.84374,lunatics
terra1d4mqw...g94s,2.328063,0,2.9100787500000003,lunatics
terra1d45jx...s72v,2.076164,0.1,2.695205,lunatics
terra1d57dp...2lva,4002.419959,104.503677,5107.528625749999,lunatics
terra1d5a0j...8upp,27.723858,0,34.6548225,lunatics
terra1d56yp...8rs9,0.410842,0.082241,0.5957935,lunatics
terra1d5ejc...v648,0.108728,1,1.13591,lunatics
terra1d5ctq...umrg,0.198059,0.07,0.31757375,lunatics
terra1d5vsf...kwt0,0.81707,0.2,1.2213375,lunatics
terra1d52ky...l3xd,233.512663,10.044876,301.93570475,lunatics
terra1d5g98...n34d,2,3.30426,5.80426,lunatics
terra1d5r9f...eard,0.181666,0,0.2270825,lunatics
terra1d5p0c...dz9d,0.000002,0.000001,0.0000034999999999999995,lunatics
terra1dnmnp...8asm,2.5,0,3.125,lunatics
terra1dngg9...xwwv,423.651169,0,529.5639612499999,lunatics
terra1dnrug...3f2u,0.389356,0.008244,0.49493899999999996,lunatics
terra1djuzq...nz9p,0.394364,0.0889,0.581855,lunatics
terra1djhyy...n9ty,13.548951,0,16.93618875,lunatics
terra1djnmh...vs56,0.447672,0.1,0.65959,lunatics
terra1djnmp...whqu,51.913615,0,64.89201875,lunatics
terra1djteu...jsvt,26.636545,0,33.29568125,lunatics
terra1djtgm...7z8g,513.576901,0,641.97112625,lunatics
terra1dj2nk...ygdr,0.329976,0,0.41247,lunatics
terra1dj8t3...0kl4,200.052766,5.116936,255.1828935,lunatics
terra1djxn7...rrtq,12,190.218963,205.218963,lunatics
terra1djxpz...gxmg,11.168737,0,13.96092125,lunatics
terra1djpxe...9jtj,1.910495,0.1,2.4881187500000004,lunatics
terra1d36sk...j8kw,230.511262,286.361271,574.5003485,lunatics
terra1d3cwa...j8hj,0.402074,5,5.5025925,lunatics
terra1d3hd8...e8cf,4.417758,0,5.5221975,lunatics
terra1d33fc...l9px,0.499816,0.1,0.7247699999999999,lunatics
terra1d3wlq...pwlp,1.707701,0,2.1346262499999997,lunatics
terra1d3vv0...2jl7,40.815353,1.379164,52.39835525000001,lunatics
terra1d38e8...9twx,0.866694,1.00004,2.0834075,lunatics
terra1d3yme...tqxa,2.116079,1,3.64509875,lunatics
terra1d3p0q...3tk6,62.679685,0,78.34960625,lunatics
terra1d3q57...red8,1,3.624828,4.874828,lunatics
terra1dsc7v...kmvd,2.01143,53.419103,55.9333905,lunatics
terra1ds3z4...3nv5,161.756505,16.217097,218.41272825000001,lunatics
terra1d0e03...6wpe,0.021046,0.1,0.12630750000000002,lunatics
terra1d0j59...4nxn,0.77299,0,0.9662375,lunatics
terra1d00mk...nd95,20.425078,0.010001,25.541348499999998,lunatics
terra1d0gkh...46g2,1236.61,1500,3045.7625,lunatics
terra1d0857...ze7q,814.89,48.965524,1067.578024,lunatics
terra1d0806...mvpu,40.978176,0,51.222719999999995,lunatics
terra1d0x3q...k7vx,29.604209,68.650448,105.65570925,lunatics
terra1dw7qv...s93d,0.446897,0,0.55862125,lunatics
terra1dw5q5...nygu,0.207766,0,0.2597075,lunatics
terra1dwtar...wp8a,0.329429,0,0.41178625,lunatics
terra1dwxse...8aur,4.036588,0,5.0457350000000005,lunatics
terra1dwzzq...wnur,133.026617,12.028273,178.31154425,lunatics
terra1ddjpx...7fav,0.372441,5.129034,5.59458525,lunatics
terra1dd8y0...faj2,150.913077,325.081085,513.72243125,lunatics
terra1ddynd...ay4x,1.907045,0.090957,2.47476325,lunatics
terra1ddzdv...jlar,0.123072,0,0.15384,lunatics
terra1ddqks...mnmn,87.32706,27.270273,136.429098,lunatics
terra1dvvwt...h5wn,0.411233,3005.370111,3005.88415225,lunatics
terra1dvgw9...4mt6,0.207529,1.064383,1.3237942500000002,lunatics
